Using backend: pytorch
Other supported backends: tensorflow.compat.v1, tensorflow, jax, paddle.
paddle supports more examples now and is recommended.
Set the default float type to float64
Device ID: 2, Free Memory: 30610.0 MB
self.triangles shape: (141944, 3)
Compiling model...
'compile' took 0.000144 s

Training model...

Step      Train loss                                            Test loss                                             Test metric
143000    [6.48e-05, 5.28e-05, 8.11e-08, 4.87e-02, 4.87e-02]    [2.60e-02, 5.92e-05, 2.47e-10, 4.87e-02, 4.87e-02]    []  
144000    [7.81e-05, 5.12e-05, 2.80e-07, 7.14e-02, 7.14e-02]    [3.00e-03, 5.51e-05, 9.37e-10, 7.14e-02, 7.14e-02]    []  
145000    [6.03e-05, 5.08e-05, 1.29e-07, 4.73e-02, 4.73e-02]    [6.77e-02, 6.42e-05, 4.00e-10, 4.73e-02, 4.73e-02]    []  
146000    [5.66e-05, 5.02e-05, 1.19e-07, 4.53e-02, 4.53e-02]    [7.46e-02, 8.84e-05, 3.07e-10, 4.53e-02, 4.53e-02]    []  
147000    [5.49e-05, 4.95e-05, 1.26e-07, 4.50e-02, 4.50e-02]    [1.17e-02, 7.57e-05, 3.68e-10, 4.50e-02, 4.50e-02]    []  
148000    [7.16e-05, 4.89e-05, 1.37e-07, 4.92e-02, 4.92e-02]    [5.47e-01, 9.99e-04, 3.41e-10, 4.92e-02, 4.92e-02]    []  
149000    [5.36e-05, 4.84e-05, 1.01e-07, 5.03e-02, 5.03e-02]    [2.83e+00, 1.71e-04, 3.75e-10, 5.03e-02, 5.03e-02]    []  
150000    [5.05e-05, 4.72e-05, 1.69e-07, 4.45e-02, 4.45e-02]    [8.82e-01, 8.16e-04, 2.15e-09, 4.45e-02, 4.45e-02]    []  
151000    [3.06e-05, 4.53e-05, 6.11e-09, 4.32e-02, 4.32e-02]    [2.54e-01, 9.21e-05, 4.02e-08, 4.32e-02, 4.32e-02]    []  
152000    [2.85e-05, 4.40e-05, 3.53e-09, 4.27e-02, 4.27e-02]    [2.70e-01, 9.14e-05, 4.60e-08, 4.27e-02, 4.27e-02]    []  
153000    [9.13e-05, 4.31e-05, 2.17e-08, 7.22e-02, 7.22e-02]    [3.97e+00, 3.57e-04, 2.57e-08, 7.22e-02, 7.22e-02]    []  
154000    [2.80e-05, 4.22e-05, 1.12e-08, 4.79e-02, 4.79e-02]    [5.70e-02, 6.54e-05, 3.37e-08, 4.79e-02, 4.79e-02]    []  
155000    [2.50e-05, 4.15e-05, 6.09e-09, 4.15e-02, 4.15e-02]    [2.25e-01, 7.13e-05, 4.41e-08, 4.15e-02, 4.15e-02]    []  
156000    [2.85e-05, 4.12e-05, 2.82e-08, 5.97e-02, 5.97e-02]    [3.26e-03, 1.62e-04, 2.55e-08, 5.97e-02, 5.97e-02]    []  
157000    [2.49e-05, 4.06e-05, 7.85e-09, 4.07e-02, 4.07e-02]    [2.14e-01, 6.88e-05, 4.22e-08, 4.07e-02, 4.07e-02]    []  
158000    [2.38e-05, 4.02e-05, 6.97e-09, 4.09e-02, 4.09e-02]    [3.54e-01, 8.90e-05, 3.70e-08, 4.09e-02, 4.09e-02]    []  
159000    [2.61e-05, 3.98e-05, 6.27e-09, 4.02e-02, 4.02e-02]    [3.19e-01, 7.94e-05, 3.78e-08, 4.02e-02, 4.02e-02]    []  
160000    [2.41e-05, 3.95e-05, 6.05e-09, 4.02e-02, 4.02e-02]    [3.18e-01, 9.50e-05, 4.17e-08, 4.02e-02, 4.02e-02]    []  
161000    [1.21e-04, 3.64e-05, 2.17e-09, 6.93e-02, 6.93e-02]    [8.91e-04, 4.53e-05, 4.14e-08, 6.93e-02, 6.93e-02]    []  
162000    [2.67e-05, 3.60e-05, 7.64e-09, 3.87e-02, 3.87e-02]    [7.62e-04, 4.42e-05, 4.52e-08, 3.87e-02, 3.87e-02]    []  
163000    [3.95e-05, 3.57e-05, 8.95e-09, 7.14e-02, 7.14e-02]    [4.11e-04, 4.32e-05, 2.99e-08, 7.14e-02, 7.14e-02]    []  
164000    [2.32e-05, 3.50e-05, 8.16e-09, 3.81e-02, 3.81e-02]    [4.80e-04, 4.26e-05, 6.35e-08, 3.81e-02, 3.81e-02]    []  
165000    [3.64e-05, 3.46e-05, 1.04e-08, 4.80e-02, 4.80e-02]    [4.31e-04, 4.22e-05, 5.65e-08, 4.80e-02, 4.80e-02]    []  
166000    [4.50e-05, 3.43e-05, 1.09e-08, 6.20e-02, 6.20e-02]    [4.04e-04, 4.19e-05, 5.95e-08, 6.20e-02, 6.20e-02]    []  
167000    [2.34e-05, 3.38e-05, 1.04e-08, 3.85e-02, 3.85e-02]    [4.11e-04, 4.12e-05, 1.01e-07, 3.85e-02, 3.85e-02]    []  
168000    [1.94e-05, 3.35e-05, 7.99e-09, 3.67e-02, 3.67e-02]    [4.36e-04, 4.09e-05, 1.22e-07, 3.67e-02, 3.67e-02]    []  
169000    [3.69e-05, 3.33e-05, 7.74e-09, 3.70e-02, 3.70e-02]    [3.71e-04, 4.05e-05, 1.36e-07, 3.70e-02, 3.70e-02]    []  
170000    [1.83e-05, 3.29e-05, 7.99e-09, 3.73e-02, 3.73e-02]    [4.40e-04, 4.03e-05, 1.59e-07, 3.73e-02, 3.73e-02]    []  
171000    [2.41e-04, 6.98e-05, 4.64e-07, 3.70e-02, 3.70e-02]    [1.01e-03, 7.29e-05, 9.29e-08, 3.70e-02, 3.70e-02]    []  
172000    [1.67e-04, 5.55e-05, 1.91e-07, 3.61e-02, 3.61e-02]    [7.28e-04, 5.96e-05, 5.32e-08, 3.61e-02, 3.61e-02]    []  
173000    [1.06e-04, 4.58e-05, 9.36e-08, 3.57e-02, 3.57e-02]    [9.15e-04, 5.05e-05, 1.41e-07, 3.57e-02, 3.57e-02]    []  
174000    [8.84e-05, 4.02e-05, 4.64e-08, 3.54e-02, 3.54e-02]    [8.21e-04, 4.51e-05, 1.19e-07, 3.54e-02, 3.54e-02]    []  
175000    [7.76e-05, 3.59e-05, 2.24e-08, 3.51e-02, 3.51e-02]    [7.56e-04, 4.11e-05, 1.01e-07, 3.51e-02, 3.51e-02]    []  
176000    [7.03e-05, 3.25e-05, 1.10e-08, 3.48e-02, 3.48e-02]    [7.38e-04, 3.77e-05, 9.05e-08, 3.48e-02, 3.48e-02]    []  
177000    [7.36e-05, 2.95e-05, 6.40e-09, 3.45e-02, 3.45e-02]    [7.35e-04, 3.47e-05, 8.14e-08, 3.45e-02, 3.45e-02]    []  
178000    [5.97e-05, 2.71e-05, 5.35e-09, 3.41e-02, 3.41e-02]    [7.43e-04, 3.22e-05, 1.05e-07, 3.41e-02, 3.41e-02]    []  
179000    [6.51e-05, 2.57e-05, 4.75e-09, 3.94e-02, 3.94e-02]    [8.21e-04, 3.09e-05, 1.78e-07, 3.94e-02, 3.94e-02]    []  
180000    [5.31e-05, 2.42e-05, 6.68e-09, 3.35e-02, 3.35e-02]    [8.20e-04, 2.90e-05, 8.13e-08, 3.35e-02, 3.35e-02]    []  
181000    [7.53e-05, 2.33e-05, 1.84e-07, 3.59e-02, 3.59e-02]    [8.92e-04, 2.55e-05, 2.68e-08, 3.59e-02, 3.59e-02]    []  
182000    [5.52e-05, 2.21e-05, 1.58e-07, 3.34e-02, 3.34e-02]    [8.48e-04, 2.47e-05, 5.81e-08, 3.34e-02, 3.34e-02]    []  
183000    [4.13e-05, 2.09e-05, 1.78e-07, 3.34e-02, 3.34e-02]    [8.30e-04, 2.32e-05, 8.73e-08, 3.34e-02, 3.34e-02]    []  
184000    [5.66e-05, 1.83e-05, 1.87e-07, 3.24e-02, 3.24e-02]    [7.22e-04, 1.98e-05, 9.22e-08, 3.24e-02, 3.24e-02]    []  
185000    [4.81e-05, 1.74e-05, 1.89e-07, 3.22e-02, 3.22e-02]    [7.50e-04, 1.86e-05, 1.22e-07, 3.22e-02, 3.22e-02]    []  
186000    [4.39e-05, 1.68e-05, 1.96e-07, 3.19e-02, 3.19e-02]    [5.54e-04, 1.78e-05, 1.29e-07, 3.19e-02, 3.19e-02]    []  
187000    [4.10e-05, 1.64e-05, 1.99e-07, 3.17e-02, 3.17e-02]    [5.07e-04, 1.72e-05, 1.81e-07, 3.17e-02, 3.17e-02]    []  
188000    [3.87e-05, 1.61e-05, 2.19e-07, 3.14e-02, 3.14e-02]    [4.54e-04, 1.67e-05, 2.07e-06, 3.14e-02, 3.14e-02]    []  
189000    [3.74e-05, 1.58e-05, 2.36e-07, 3.23e-02, 3.23e-02]    [4.86e-04, 1.64e-05, 6.17e-07, 3.23e-02, 3.23e-02]    []  
190000    [4.57e-05, 1.55e-05, 3.58e-07, 5.58e-02, 5.58e-02]    [5.33e-04, 1.62e-05, 1.36e-07, 5.58e-02, 5.58e-02]    []  
191000    [7.29e-05, 1.87e-05, 1.47e-09, 3.07e-02, 3.07e-02]    [5.90e-04, 2.18e-05, 1.15e-07, 3.07e-02, 3.07e-02]    []  
192000    [3.65e-05, 1.86e-05, 1.69e-09, 3.04e-02, 3.04e-02]    [7.72e-04, 2.17e-05, 1.48e-07, 3.04e-02, 3.04e-02]    []  
193000    [3.37e-05, 1.84e-05, 2.55e-09, 3.22e-02, 3.22e-02]    [6.96e-04, 2.12e-05, 3.69e-08, 3.22e-02, 3.22e-02]    []  
194000    [2.88e-05, 1.83e-05, 2.21e-09, 2.99e-02, 2.99e-02]    [7.75e-04, 2.10e-05, 1.75e-07, 2.99e-02, 2.99e-02]    []  
195000    [6.27e-05, 1.81e-05, 2.22e-09, 2.97e-02, 2.97e-02]    [7.83e-04, 2.08e-05, 1.64e-07, 2.97e-02, 2.97e-02]    []  
196000    [3.13e-05, 1.79e-05, 2.66e-09, 2.95e-02, 2.95e-02]    [7.89e-04, 2.06e-05, 1.33e-07, 2.95e-02, 2.95e-02]    []  
197000    [2.60e-05, 1.77e-05, 4.42e-09, 3.60e-02, 3.60e-02]    [5.75e-04, 2.03e-05, 2.23e-08, 3.60e-02, 3.60e-02]    []  
198000    [3.11e-05, 1.83e-05, 9.47e-10, 8.58e-02, 8.58e-02]    [9.61e-01, 2.12e-05, 6.21e-07, 8.58e-02, 8.58e-02]    []  
199000    [3.52e-05, 1.75e-05, 2.92e-09, 2.89e-02, 2.89e-02]    [3.10e+00, 2.02e-05, 2.27e-07, 2.89e-02, 2.89e-02]    []  
200000    [2.55e-05, 1.75e-05, 1.49e-09, 4.53e-02, 4.53e-02]    [1.00e-03, 1.98e-05, 4.77e-07, 4.53e-02, 4.53e-02]    []  
201000    [3.67e-05, 1.77e-05, 1.24e-06, 3.03e-02, 3.03e-02]    [1.54e-03, 1.95e-05, 2.95e-06, 3.03e-02, 3.03e-02]    []  
202000    [4.36e-05, 1.79e-05, 2.01e-06, 5.24e-02, 5.24e-02]    [4.01e-04, 1.93e-05, 2.21e-06, 5.24e-02, 5.24e-02]    []  
203000    [3.83e-05, 1.73e-05, 9.13e-07, 3.70e-02, 3.70e-02]    [7.89e-04, 1.91e-05, 3.02e-06, 3.70e-02, 3.70e-02]    []  
204000    [2.30e-05, 1.76e-05, 1.70e-06, 3.76e-02, 3.76e-02]    [4.45e-04, 1.87e-05, 2.00e-06, 3.76e-02, 3.76e-02]    []  
205000    [2.50e-05, 1.72e-05, 1.14e-06, 2.75e-02, 2.75e-02]    [6.24e-04, 1.89e-05, 3.49e-06, 2.75e-02, 2.75e-02]    []  
206000    [1.78e-05, 1.72e-05, 1.15e-06, 2.72e-02, 2.72e-02]    [5.79e-04, 1.87e-05, 3.51e-06, 2.72e-02, 2.72e-02]    []  
207000    [2.25e-05, 1.72e-05, 1.09e-06, 2.73e-02, 2.73e-02]    [5.91e-04, 1.87e-05, 3.47e-06, 2.73e-02, 2.73e-02]    []  
208000    [1.71e-05, 1.71e-05, 1.16e-06, 2.72e-02, 2.72e-02]    [6.01e-04, 1.85e-05, 3.54e-06, 2.72e-02, 2.72e-02]    []  
209000    [3.04e-05, 1.66e-05, 5.20e-07, 6.41e-02, 6.41e-02]    [1.04e-03, 1.84e-05, 2.39e-06, 6.41e-02, 6.41e-02]    []  
210000    [2.61e-05, 1.69e-05, 9.95e-07, 5.19e-02, 5.19e-02]    [7.53e-04, 1.87e-05, 3.81e-06, 5.19e-02, 5.19e-02]    []  
211000    [9.84e-05, 1.62e-05, 7.04e-05, 5.01e-02, 5.01e-02]    [1.31e-03, 1.81e-05, 3.22e-07, 5.01e-02, 5.01e-02]    []  
212000    [8.23e-05, 1.52e-05, 3.78e-05, 4.10e-02, 4.10e-02]    [1.23e-03, 1.72e-05, 2.73e-07, 4.10e-02, 4.10e-02]    []  
213000    [5.59e-05, 1.43e-05, 2.51e-05, 3.01e-02, 3.01e-02]    [1.46e-03, 1.64e-05, 4.78e-07, 3.01e-02, 3.01e-02]    []  
214000    [3.64e-05, 1.38e-05, 1.67e-05, 2.57e-02, 2.57e-02]    [2.56e-03, 1.60e-05, 2.78e-07, 2.57e-02, 2.57e-02]    []  
215000    [4.99e-05, 1.27e-05, 2.81e-05, 1.38e-01, 1.38e-01]    [9.44e-04, 1.46e-05, 9.64e-07, 1.38e-01, 1.38e-01]    []  
216000    [2.73e-05, 1.31e-05, 8.89e-06, 2.53e-02, 2.53e-02]    [2.92e-03, 1.55e-05, 4.17e-07, 2.53e-02, 2.53e-02]    []  
217000    [2.64e-05, 1.30e-05, 6.90e-06, 2.51e-02, 2.51e-02]    [3.05e-03, 1.56e-05, 4.14e-07, 2.51e-02, 2.51e-02]    []  
218000    [2.41e-05, 1.28e-05, 5.52e-06, 2.50e-02, 2.50e-02]    [3.26e-03, 1.58e-05, 4.17e-07, 2.50e-02, 2.50e-02]    []  
219000    [2.27e-05, 1.27e-05, 4.46e-06, 2.51e-02, 2.51e-02]    [4.14e-03, 1.64e-05, 3.49e-07, 2.51e-02, 2.51e-02]    []  
220000    [2.04e-05, 1.26e-05, 3.57e-06, 2.47e-02, 2.47e-02]    [4.86e-03, 1.71e-05, 4.06e-07, 2.47e-02, 2.47e-02]    []  
221000    [5.25e-05, 2.68e-05, 3.84e-09, 2.47e-02, 2.47e-02]    [1.43e-01, 2.54e-05, 1.28e-04, 2.47e-02, 2.47e-02]    []  
222000    [3.43e-05, 2.76e-05, 2.63e-09, 2.58e-02, 2.58e-02]    [7.72e-01, 2.61e-05, 1.41e-04, 2.58e-02, 2.58e-02]    []  
223000    [2.79e-05, 2.74e-05, 2.02e-07, 2.50e-02, 2.50e-02]    [4.25e-01, 2.63e-05, 1.56e-04, 2.50e-02, 2.50e-02]    []  
224000    [2.29e-05, 2.66e-05, 1.29e-07, 2.41e-02, 2.41e-02]    [6.40e-01, 2.59e-05, 1.61e-04, 2.41e-02, 2.41e-02]    []  
225000    [2.26e-05, 2.55e-05, 1.05e-07, 2.49e-02, 2.49e-02]    [1.63e-01, 2.51e-05, 1.72e-04, 2.49e-02, 2.49e-02]    []  
226000    [1.86e-05, 2.49e-05, 7.43e-08, 2.41e-02, 2.41e-02]    [9.35e-02, 2.46e-05, 1.67e-04, 2.41e-02, 2.41e-02]    []  
227000    [1.74e-05, 2.42e-05, 5.36e-08, 2.37e-02, 2.37e-02]    [3.73e-02, 2.40e-05, 1.70e-04, 2.37e-02, 2.37e-02]    []  
228000    [1.66e-05, 2.17e-05, 4.69e-08, 2.40e-02, 2.40e-02]    [1.11e-02, 2.32e-05, 1.75e-04, 2.40e-02, 2.40e-02]    []  
229000    [1.60e-05, 2.12e-05, 4.36e-08, 2.32e-02, 2.32e-02]    [2.98e-03, 2.27e-05, 1.74e-04, 2.32e-02, 2.32e-02]    []  
230000    [2.66e-05, 2.12e-05, 5.40e-08, 5.50e-02, 5.50e-02]    [1.24e-03, 2.27e-05, 2.06e-04, 5.50e-02, 5.50e-02]    []  
231000    [4.46e-05, 4.92e-05, 9.23e-09, 2.31e-02, 2.31e-02]    [9.65e-02, 6.59e-05, 2.31e-04, 2.31e-02, 2.31e-02]    []  
232000    [2.56e-05, 4.95e-05, 4.34e-09, 2.99e-02, 2.99e-02]    [6.21e-01, 6.91e-05, 1.62e-03, 2.99e-02, 2.99e-02]    []  
233000    [1.86e-05, 4.93e-05, 5.05e-09, 2.35e-02, 2.35e-02]    [4.49e-02, 6.88e-05, 1.96e-04, 2.35e-02, 2.35e-02]    []  
234000    [2.84e-05, 4.87e-05, 5.20e-09, 2.62e-02, 2.62e-02]    [1.89e-01, 5.97e-05, 1.62e-03, 2.62e-02, 2.62e-02]    []  
235000    [1.29e-05, 4.79e-05, 5.04e-09, 2.24e-02, 2.24e-02]    [6.26e-01, 6.04e-05, 1.49e-03, 2.24e-02, 2.24e-02]    []  
236000    [1.36e-05, 4.68e-05, 5.58e-09, 2.67e-02, 2.67e-02]    [9.18e-01, 5.97e-05, 1.58e-03, 2.67e-02, 2.67e-02]    []  
237000    [1.15e-05, 4.58e-05, 5.08e-09, 2.21e-02, 2.21e-02]    [5.66e-01, 5.61e-05, 5.80e-04, 2.21e-02, 2.21e-02]    []  
238000    [2.64e-05, 4.46e-05, 5.32e-09, 2.23e-02, 2.23e-02]    [4.38e-01, 5.80e-05, 1.57e-03, 2.23e-02, 2.23e-02]    []  
239000    [1.79e-05, 4.33e-05, 5.66e-09, 2.26e-02, 2.26e-02]    [6.49e-01, 5.37e-05, 5.42e-04, 2.26e-02, 2.26e-02]    []  
240000    [1.01e-05, 4.21e-05, 4.96e-09, 2.17e-02, 2.17e-02]    [3.09e-01, 5.16e-05, 4.78e-04, 2.17e-02, 2.17e-02]    []  
241000    [4.87e-04, 3.15e-05, 1.29e-07, 2.20e-02, 2.20e-02]    [2.87e-03, 3.11e-05, 2.35e-07, 2.20e-02, 2.20e-02]    []  
242000    [1.78e-04, 3.02e-05, 9.25e-08, 2.72e-02, 2.72e-02]    [8.97e-03, 2.94e-05, 2.11e-07, 2.72e-02, 2.72e-02]    []  
243000    [1.52e-04, 2.88e-05, 3.17e-09, 7.47e-02, 7.47e-02]    [8.20e-03, 2.81e-05, 5.33e-07, 7.47e-02, 7.47e-02]    []  
244000    [1.31e-04, 2.76e-05, 1.76e-08, 5.02e-02, 5.02e-02]    [9.26e-03, 2.68e-05, 8.11e-07, 5.02e-02, 5.02e-02]    []  
245000    [7.75e-05, 2.66e-05, 2.40e-07, 3.17e-02, 3.17e-02]    [3.94e-02, 2.59e-05, 3.72e-06, 3.17e-02, 3.17e-02]    []  
246000    [8.26e-05, 2.58e-05, 1.35e-08, 4.90e-02, 4.90e-02]    [1.78e-02, 2.50e-05, 5.16e-06, 4.90e-02, 4.90e-02]    []  
247000    [7.24e-05, 2.49e-05, 1.20e-08, 3.10e-02, 3.10e-02]    [1.61e-02, 2.43e-05, 1.01e-07, 3.10e-02, 3.10e-02]    []  
248000    [5.19e-05, 2.42e-05, 3.30e-09, 2.08e-02, 2.08e-02]    [6.85e-03, 2.38e-05, 2.17e-07, 2.08e-02, 2.08e-02]    []  
249000    [5.04e-05, 2.35e-05, 3.98e-09, 2.12e-02, 2.12e-02]    [3.54e-02, 2.33e-05, 3.08e-07, 2.12e-02, 2.12e-02]    []  
250000    [4.81e-05, 2.29e-05, 3.75e-09, 2.05e-02, 2.05e-02]    [4.24e+00, 2.27e-05, 2.05e-07, 2.05e-02, 2.05e-02]    []  
251000    [9.34e-04, 1.76e-04, 3.71e-07, 2.55e-02, 2.55e-02]    [4.77e-03, 1.46e-04, 1.93e-10, 2.55e-02, 2.55e-02]    []  
252000    [5.81e-04, 1.48e-04, 4.33e-11, 5.69e-02, 5.69e-02]    [7.65e-03, 1.20e-04, 1.17e-10, 5.69e-02, 5.69e-02]    []  
253000    [2.47e-04, 1.34e-04, 5.26e-11, 2.12e-02, 2.12e-02]    [4.56e-03, 1.63e-04, 1.25e-10, 2.12e-02, 2.12e-02]    []  
254000    [1.48e-04, 1.22e-04, 1.40e-10, 2.07e-02, 2.07e-02]    [3.96e-03, 1.42e-04, 1.48e-10, 2.07e-02, 2.07e-02]    []  
255000    [2.56e-04, 4.40e-05, 3.24e-08, 2.11e-02, 2.11e-02]    [3.24e-03, 3.80e-05, 8.10e-07, 2.11e-02, 2.11e-02]    []  
256000    [1.77e-04, 4.22e-05, 1.62e-08, 2.08e-02, 2.08e-02]    [2.83e-03, 3.68e-05, 8.21e-07, 2.08e-02, 2.08e-02]    []  
257000    [1.40e-04, 3.88e-05, 9.52e-09, 2.19e-02, 2.19e-02]    [2.53e-03, 3.39e-05, 8.30e-07, 2.19e-02, 2.19e-02]    []  
258000    [9.83e-05, 3.62e-05, 6.03e-09, 2.05e-02, 2.05e-02]    [2.32e-03, 3.17e-05, 8.19e-07, 2.05e-02, 2.05e-02]    []  
259000    [9.03e-05, 3.41e-05, 5.75e-09, 3.58e-02, 3.58e-02]    [2.14e-03, 3.00e-05, 7.94e-07, 3.58e-02, 3.58e-02]    []  
260000    [6.82e-05, 3.24e-05, 5.81e-09, 2.03e-02, 2.03e-02]    [1.83e-03, 2.84e-05, 7.79e-07, 2.03e-02, 2.03e-02]    []  
261000    [6.34e-05, 2.71e-05, 2.12e-09, 2.06e-02, 2.06e-02]    [1.23e-03, 2.63e-05, 7.23e-07, 2.06e-02, 2.06e-02]    []  
262000    [6.12e-05, 2.80e-05, 1.30e-09, 2.79e-02, 2.79e-02]    [1.14e-03, 2.53e-05, 4.66e-07, 2.79e-02, 2.79e-02]    []  
263000    [5.58e-05, 2.71e-05, 2.84e-09, 2.37e-02, 2.37e-02]    [1.17e-03, 2.48e-05, 8.42e-07, 2.37e-02, 2.37e-02]    []  
264000    [5.10e-05, 2.63e-05, 4.05e-09, 1.99e-02, 1.99e-02]    [1.17e-03, 2.41e-05, 6.27e-07, 1.99e-02, 1.99e-02]    []  
265000    [4.57e-05, 2.55e-05, 4.43e-09, 2.10e-02, 2.10e-02]    [1.17e-03, 2.34e-05, 6.94e-07, 2.10e-02, 2.10e-02]    []  
266000    [4.47e-05, 2.50e-05, 4.91e-09, 1.98e-02, 1.98e-02]    [1.75e-03, 2.35e-05, 2.32e-06, 1.98e-02, 1.98e-02]    []  
267000    [5.47e-05, 2.46e-05, 3.14e-09, 1.89e-02, 1.89e-02]    [2.09e-03, 2.44e-05, 2.23e-06, 1.89e-02, 1.89e-02]    []  
268000    [5.21e-05, 2.45e-05, 3.71e-09, 1.88e-02, 1.88e-02]    [4.15e-01, 4.34e-05, 9.37e-07, 1.88e-02, 1.88e-02]    []  
269000    [5.14e-05, 2.37e-05, 4.65e-09, 1.91e-02, 1.91e-02]    [1.84e-01, 4.81e-05, 1.75e-06, 1.91e-02, 1.91e-02]    []  
270000    [4.71e-05, 2.33e-05, 5.19e-09, 2.32e-02, 2.32e-02]    [3.32e+00, 1.27e-04, 1.50e-06, 2.32e-02, 2.32e-02]    []  
271000    [4.79e-04, 8.23e-05, 1.30e-07, 2.34e-02, 2.34e-02]    [4.11e-01, 7.83e-05, 1.92e-07, 2.34e-02, 2.34e-02]    []  
272000    [2.01e-04, 8.69e-05, 1.72e-10, 2.02e-02, 2.02e-02]    [6.77e-01, 8.60e-05, 6.51e-09, 2.02e-02, 2.02e-02]    []  
273000    [3.13e-04, 8.60e-05, 1.85e-09, 6.75e-02, 6.75e-02]    [6.49e-01, 8.83e-05, 3.90e-09, 6.75e-02, 6.75e-02]    []  
274000    [8.87e-05, 8.19e-05, 1.03e-08, 1.89e-02, 1.89e-02]    [7.14e-01, 9.03e-05, 8.89e-10, 1.89e-02, 1.89e-02]    []  
275000    [1.81e-04, 7.55e-05, 1.76e-09, 6.90e-02, 6.90e-02]    [6.03e-01, 8.29e-05, 1.42e-09, 6.90e-02, 6.90e-02]    []  
276000    [4.32e-05, 7.03e-05, 7.25e-09, 2.05e-02, 2.05e-02]    [5.79e-01, 8.10e-05, 8.87e-09, 2.05e-02, 2.05e-02]    []  
277000    [7.28e-05, 6.48e-05, 2.51e-09, 4.50e-02, 4.50e-02]    [5.05e-01, 7.39e-05, 1.40e-08, 4.50e-02, 4.50e-02]    []  
278000    [3.37e-05, 5.98e-05, 1.16e-08, 1.95e-02, 1.95e-02]    [6.14e-01, 7.57e-05, 5.42e-07, 1.95e-02, 1.95e-02]    []  
279000    [3.48e-05, 5.43e-05, 2.39e-09, 3.73e-02, 3.73e-02]    [6.29e-01, 7.03e-05, 4.17e-07, 3.73e-02, 3.73e-02]    []  
280000    [1.86e-05, 4.96e-05, 6.76e-09, 1.80e-02, 1.80e-02]    [1.25e+00, 6.93e-05, 5.35e-06, 1.80e-02, 1.80e-02]    []  
281000    [7.92e-05, 5.79e-05, 3.16e-06, 1.80e-02, 1.80e-02]    [1.25e-02, 5.25e-05, 4.88e-09, 1.80e-02, 1.80e-02]    []  
282000    [4.19e-05, 5.08e-05, 3.12e-06, 1.79e-02, 1.79e-02]    [9.81e-03, 4.62e-05, 3.47e-09, 1.79e-02, 1.79e-02]    []  
283000    [3.62e-05, 4.48e-05, 3.07e-06, 1.78e-02, 1.78e-02]    [9.37e-03, 4.05e-05, 5.56e-09, 1.78e-02, 1.78e-02]    []  
284000    [5.22e-05, 4.04e-05, 2.99e-06, 2.07e-02, 2.07e-02]    [6.01e-03, 3.67e-05, 2.21e-08, 2.07e-02, 2.07e-02]    []  
285000    [6.43e-05, 3.83e-05, 2.86e-06, 1.66e-01, 1.66e-01]    [2.98e-02, 3.48e-05, 8.94e-07, 1.66e-01, 1.66e-01]    []  
286000    [2.74e-05, 3.48e-05, 2.78e-06, 1.74e-02, 1.74e-02]    [2.24e-03, 3.32e-05, 4.62e-06, 1.74e-02, 1.74e-02]    []  
287000    [2.75e-05, 3.31e-05, 2.68e-06, 3.28e-02, 3.28e-02]    [1.53e-03, 3.09e-05, 6.15e-05, 3.28e-02, 3.28e-02]    []  
288000    [3.62e-05, 3.12e-05, 2.57e-06, 3.23e-02, 3.23e-02]    [1.01e-03, 2.93e-05, 1.09e-04, 3.23e-02, 3.23e-02]    []  
289000    [2.28e-05, 2.98e-05, 2.45e-06, 1.71e-02, 1.71e-02]    [6.22e-04, 3.02e-05, 2.24e-05, 1.71e-02, 1.71e-02]    []  
290000    [2.43e-05, 2.87e-05, 2.42e-06, 2.67e-02, 2.67e-02]    [9.23e-04, 3.03e-05, 4.45e-06, 2.67e-02, 2.67e-02]    []  
291000    [8.39e-05, 4.16e-05, 3.65e-09, 2.96e-02, 2.96e-02]    [3.86e-04, 3.94e-05, 2.99e-07, 2.96e-02, 2.96e-02]    []  
292000    [2.91e-05, 4.23e-05, 2.92e-09, 1.82e-02, 1.82e-02]    [3.65e-04, 4.01e-05, 2.95e-07, 1.82e-02, 1.82e-02]    []  
293000    [1.80e-05, 4.24e-05, 1.96e-09, 1.68e-02, 1.68e-02]    [3.63e-04, 4.05e-05, 2.15e-07, 1.68e-02, 1.68e-02]    []  
294000    [1.59e-05, 4.20e-05, 2.09e-09, 1.67e-02, 1.67e-02]    [5.50e-04, 4.10e-05, 2.28e-07, 1.67e-02, 1.67e-02]    []  
295000    [1.41e-05, 4.12e-05, 2.14e-09, 1.68e-02, 1.68e-02]    [1.72e-03, 4.08e-05, 1.96e-07, 1.68e-02, 1.68e-02]    []  
296000    [1.34e-05, 4.02e-05, 3.39e-09, 1.65e-02, 1.65e-02]    [2.67e-03, 3.86e-05, 2.22e-07, 1.65e-02, 1.65e-02]    []  
297000    [4.28e-05, 3.94e-05, 4.35e-09, 2.67e-02, 2.67e-02]    [1.09e-03, 3.68e-05, 1.11e-07, 2.67e-02, 2.67e-02]    []  
298000    [1.21e-05, 3.80e-05, 4.71e-09, 1.67e-02, 1.67e-02]    [9.79e-04, 3.53e-05, 2.46e-07, 1.67e-02, 1.67e-02]    []  
299000    [1.20e-05, 3.72e-05, 1.77e-09, 1.62e-02, 1.62e-02]    [2.46e-03, 3.56e-05, 2.39e-07, 1.62e-02, 1.62e-02]    []  
