# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.627877441406250000e+03 3.627877441406250000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.627877441406250000e+03 3.627877441406250000e+03
1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.534140777587890625e+01 6.534140777587890625e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.534140777587890625e+01 6.534140777587890625e+01
2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.772883796691894531e+01 2.772883796691894531e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.772883796691894531e+01 2.772883796691894531e+01
3.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.694100189208984375e+01 1.694100189208984375e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.694100189208984375e+01 1.694100189208984375e+01
4.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.319625186920166016e+01 1.319625186920166016e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.319625186920166016e+01 1.319625186920166016e+01
5.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.044202518463134766e+01 1.044202518463134766e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.044202518463134766e+01 1.044202518463134766e+01
6.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.175033569335937500e+00 8.175033569335937500e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.175033569335937500e+00 8.175033569335937500e+00
7.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.948302745819091797e+00 5.948302745819091797e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.948302745819091797e+00 5.948302745819091797e+00
8.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.568041324615478516e+00 4.568041324615478516e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.568041324615478516e+00 4.568041324615478516e+00
9.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.585156679153442383e+00 3.585156679153442383e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.585156679153442383e+00 3.585156679153442383e+00
1.000000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.945950031280517578e+00 2.945950031280517578e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.945950031280517578e+00 2.945950031280517578e+00
1.100000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.399420499801635742e+00 2.399420499801635742e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.399420499801635742e+00 2.399420499801635742e+00
1.200000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.043946743011474609e+00 2.043946743011474609e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.043946743011474609e+00 2.043946743011474609e+00
1.300000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.724740505218505859e+00 1.724740505218505859e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.724740505218505859e+00 1.724740505218505859e+00
1.400000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.125056743621826172e+00 2.125056743621826172e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.125056743621826172e+00 2.125056743621826172e+00
1.500000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.488510608673095703e+00 1.488510608673095703e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.488510608673095703e+00 1.488510608673095703e+00
1.500000000000000000e+04 1.625664871242125216e+33 1.318600402687575982e+20 7.124739062500000000e+04 1.488510608673095703e+00 1.488510608673095703e+00 1.590260714573592804e+33 1.297473154818464809e+20 5.408754687500000000e+04 1.488510608673095703e+00 1.488510608673095703e+00
1.600000000000000000e+04 1.625798878251377858e+33 1.318187602042043761e+20 7.134217187500000000e+04 1.143420577049255371e+00 1.143420577049255371e+00 1.590394412097835625e+33 1.297056571852933038e+20 5.408878515625000000e+04 1.143420577049255371e+00 1.143420577049255371e+00
1.700000000000000000e+04 1.625801044646446608e+33 1.318188217768555315e+20 7.134587500000000000e+04 9.330744147300720215e-01 9.330744147300720215e-01 1.590397197462924017e+33 1.297057275540374815e+20 5.409089062500000000e+04 9.330744147300720215e-01 9.330744147300720215e-01
1.800000000000000000e+04 1.625801044646446608e+33 1.318188217768555315e+20 7.136456250000000000e+04 7.800003886222839355e-01 7.800003886222839355e-01 1.590397197462924017e+33 1.297057275540374815e+20 5.410183984375000000e+04 7.800003886222839355e-01 7.800003886222839355e-01
1.900000000000000000e+04 1.625801044646446608e+33 1.318188217768555315e+20 7.136448437500000000e+04 6.690011024475097656e-01 6.690011024475097656e-01 1.590397197462924017e+33 1.297057275540374815e+20 5.410168750000000000e+04 6.690011024475097656e-01 6.690011024475097656e-01
2.000000000000000000e+04 1.625735124339354661e+33 1.318772014462439260e+20 7.131796875000000000e+04 5.962173342704772949e-01 5.962173342704772949e-01 1.590332669838376267e+33 1.297667724396116050e+20 5.401390234375000000e+04 5.962173342704772949e-01 5.962173342704772949e-01
2.100000000000000000e+04 1.607903681270983133e+33 1.301288372205917307e+20 7.476205468750000000e+04 5.421358942985534668e-01 5.421358942985534668e-01 1.590332669838376267e+33 1.297667724396116050e+20 5.527748828125000000e+04 5.421358942985534668e-01 5.421358942985534668e-01
2.200000000000000000e+04 1.607903681270983133e+33 1.301288372205917307e+20 7.476205468750000000e+04 5.001920461654663086e-01 5.001920461654663086e-01 1.590332669838376267e+33 1.297667724396116050e+20 5.527748828125000000e+04 5.001920461654663086e-01 5.001920461654663086e-01
2.300000000000000000e+04 1.607903681270983133e+33 1.301288372205917307e+20 7.476203906250000000e+04 4.677247405052185059e-01 4.677247405052185059e-01 1.590332669838376267e+33 1.297667724396116050e+20 5.527748828125000000e+04 4.677247405052185059e-01 4.677247405052185059e-01
2.400000000000000000e+04 1.607910489941199203e+33 1.301288196284056863e+20 7.495283593750000000e+04 5.731353759765625000e-01 5.731353759765625000e-01 1.590339633251097247e+33 1.297667460513325384e+20 5.527798828125000000e+04 5.731353759765625000e-01 5.731353759765625000e-01
2.500000000000000000e+04 1.609279961109658654e+33 1.301160037208723292e+20 7.515806250000000000e+04 4.078583121299743652e-01 4.078583121299743652e-01 1.591811234472797743e+33 1.297529010009155830e+20 5.531494531250000000e+04 4.078583121299743652e-01 4.078583121299743652e-01
2.600000000000000000e+04 1.609279961109658654e+33 1.301160037208723292e+20 7.515806250000000000e+04 3.723441958427429199e-01 3.723441958427429199e-01 1.591811234472797743e+33 1.297529010009155830e+20 5.531494531250000000e+04 3.723441958427429199e-01 3.723441958427429199e-01
2.700000000000000000e+04 1.609286150809855081e+33 1.301161532544537068e+20 7.515967968750000000e+04 3.502434194087982178e-01 3.502434194087982178e-01 1.591817424172994170e+33 1.297530681266830049e+20 5.531723046875000000e+04 3.502434194087982178e-01 3.502434194087982178e-01
2.800000000000000000e+04 1.609286150809855081e+33 1.301161532544537068e+20 7.515967968750000000e+04 4.394333064556121826e-01 4.394333064556121826e-01 1.591817424172994170e+33 1.297530681266830049e+20 5.531723046875000000e+04 4.394333064556121826e-01 4.394333064556121826e-01
2.900000000000000000e+04 1.609286150809855081e+33 1.301161532544537068e+20 7.515661718750000000e+04 3.107524216175079346e-01 3.107524216175079346e-01 1.591817424172994170e+33 1.297530681266830049e+20 5.531723046875000000e+04 3.107524216175079346e-01 3.107524216175079346e-01
3.000000000000000000e+04 1.609286150809855081e+33 1.301161532544537068e+20 7.515661718750000000e+04 2.938763201236724854e-01 2.938763201236724854e-01 1.591817424172994170e+33 1.297530681266830049e+20 5.531723046875000000e+04 2.938763201236724854e-01 2.938763201236724854e-01
3.100000000000000000e+04 1.626785361720183396e+33 1.320320478678068756e+20 6.894915625000000000e+04 2.802695333957672119e-01 2.802695333957672119e-01 1.591817424172994170e+33 1.297530681266830049e+20 5.490051562500000000e+04 2.802695333957672119e-01 2.802695333957672119e-01
3.200000000000000000e+04 1.626785361720183396e+33 1.320320478678068756e+20 6.894915625000000000e+04 2.662498950958251953e-01 2.662498950958251953e-01 1.591817424172994170e+33 1.297530681266830049e+20 5.490051953125000000e+04 2.662498950958251953e-01 2.662498950958251953e-01
3.300000000000000000e+04 1.626785361720183396e+33 1.320320478678068756e+20 6.894915625000000000e+04 2.532892525196075439e-01 2.532892525196075439e-01 1.591817424172994170e+33 1.297530681266830049e+20 5.490051953125000000e+04 2.532892525196075439e-01 2.532892525196075439e-01
3.400000000000000000e+04 1.626824666316430706e+33 1.320337367176671396e+20 6.921077343750000000e+04 2.419344633817672729e-01 2.419344633817672729e-01 1.591865703834526299e+33 1.297551264124502016e+20 5.517432421875000000e+04 2.419344633817672729e-01 2.419344633817672729e-01
3.500000000000000000e+04 1.626824666316430706e+33 1.320337367176671396e+20 6.921077343750000000e+04 2.314265817403793335e-01 2.314265817403793335e-01 1.591865703834526299e+33 1.297551264124502016e+20 5.517432812500000000e+04 2.314265817403793335e-01 2.314265817403793335e-01
3.600000000000000000e+04 1.626824666316430706e+33 1.320337367176671396e+20 6.921077343750000000e+04 2.445177882909774780e-01 2.445177882909774780e-01 1.591865703834526299e+33 1.297551264124502016e+20 5.517433203125000000e+04 2.445177882909774780e-01 2.445177882909774780e-01
3.700000000000000000e+04 1.627053220996183770e+33 1.320118696304139305e+20 6.921793750000000000e+04 2.334741801023483276e-01 2.334741801023483276e-01 1.592108959052245877e+33 1.297320278721738834e+20 5.517146093750000000e+04 2.334741801023483276e-01 2.334741801023483276e-01
3.800000000000000000e+04 1.627053220996183770e+33 1.320118696304139305e+20 6.921793750000000000e+04 2.061572074890136719e-01 2.061572074890136719e-01 1.592108959052245877e+33 1.297320278721738834e+20 5.517146484375000000e+04 2.061572074890136719e-01 2.061572074890136719e-01
3.900000000000000000e+04 1.627053220996183770e+33 1.320118696304139305e+20 6.921793750000000000e+04 2.002096623182296753e-01 2.002096623182296753e-01 1.592108959052245877e+33 1.297320278721738834e+20 5.517146484375000000e+04 2.002096623182296753e-01 2.002096623182296753e-01
4.000000000000000000e+04 1.627103976537794470e+33 1.320124853569254851e+20 6.914953906250000000e+04 1.927374154329299927e-01 1.927374154329299927e-01 1.592171010796715056e+33 1.297327667439877489e+20 5.510951562500000000e+04 1.927374154329299927e-01 1.927374154329299927e-01
4.100000000000000000e+04 1.609403136143567550e+33 1.307341051775428854e+20 7.613228906250000000e+04 2.522293031215667725e-01 2.522293031215667725e-01 1.592171010796715056e+33 1.297327667439877489e+20 5.497520312500000000e+04 2.522293031215667725e-01 2.522293031215667725e-01
4.200000000000000000e+04 1.609403136143567550e+33 1.307341051775428854e+20 7.613228906250000000e+04 1.811854094266891479e-01 1.811854094266891479e-01 1.592171010796715056e+33 1.297327667439877489e+20 5.497520312500000000e+04 1.811854094266891479e-01 1.811854094266891479e-01
4.300000000000000000e+04 1.609403136143567550e+33 1.307341051775428854e+20 7.613228906250000000e+04 2.916966080665588379e-01 2.916966080665588379e-01 1.592171010796715056e+33 1.297327667439877489e+20 5.497520312500000000e+04 2.916966080665588379e-01 2.916966080665588379e-01
4.400000000000000000e+04 1.609403136143567550e+33 1.307341051775428854e+20 7.613228906250000000e+04 1.703058481216430664e-01 1.703058481216430664e-01 1.592171010796715056e+33 1.297327667439877489e+20 5.497274609375000000e+04 1.703058481216430664e-01 1.703058481216430664e-01
4.500000000000000000e+04 1.611418193042514328e+33 1.307593851488887112e+20 7.633217187500000000e+04 1.651319265365600586e-01 1.651319265365600586e-01 1.594242703452459140e+33 1.297586800340311736e+20 5.507525390625000000e+04 1.651319265365600586e-01 1.651319265365600586e-01
4.600000000000000000e+04 1.611418193042514328e+33 1.307593851488887112e+20 7.633217187500000000e+04 1.609562337398529053e-01 1.609562337398529053e-01 1.594242703452459140e+33 1.297586800340311736e+20 5.507525390625000000e+04 1.609562337398529053e-01 1.609562337398529053e-01
4.700000000000000000e+04 1.611418193042514328e+33 1.307593851488887112e+20 7.633217187500000000e+04 1.595896780490875244e-01 1.595896780490875244e-01 1.594242703452459140e+33 1.297586800340311736e+20 5.507525390625000000e+04 1.595896780490875244e-01 1.595896780490875244e-01
4.800000000000000000e+04 1.611418193042514328e+33 1.307593851488887112e+20 7.633217187500000000e+04 1.534562110900878906e-01 1.534562110900878906e-01 1.594242703452459140e+33 1.297586800340311736e+20 5.507525390625000000e+04 1.534562110900878906e-01 1.534562110900878906e-01
4.900000000000000000e+04 1.611418193042514328e+33 1.307593851488887112e+20 7.633217187500000000e+04 1.982937157154083252e-01 1.982937157154083252e-01 1.594242703452459140e+33 1.297586800340311736e+20 5.507525390625000000e+04 1.982937157154083252e-01 1.982937157154083252e-01
5.000000000000000000e+04 1.611418193042514328e+33 1.307593851488887112e+20 7.633217187500000000e+04 1.498108208179473877e-01 1.498108208179473877e-01 1.594242703452459140e+33 1.297586800340311736e+20 5.507525390625000000e+04 1.498108208179473877e-01 1.498108208179473877e-01
5.100000000000000000e+04 1.609463330977977801e+33 1.304224859900451226e+20 7.701925000000000000e+04 1.422582417726516724e-01 1.422582417726516724e-01 1.594242703452459140e+33 1.297586800340311736e+20 5.614680078125000000e+04 1.422582417726516724e-01 1.422582417726516724e-01
5.200000000000000000e+04 1.609463330977977801e+33 1.304224859900451226e+20 7.701925000000000000e+04 1.391253769397735596e-01 1.391253769397735596e-01 1.594242703452459140e+33 1.297586800340311736e+20 5.614680078125000000e+04 1.391253769397735596e-01 1.391253769397735596e-01
5.300000000000000000e+04 1.609463330977977801e+33 1.304224859900451226e+20 7.701925000000000000e+04 1.359371691942214966e-01 1.359371691942214966e-01 1.594242703452459140e+33 1.297586800340311736e+20 5.614680078125000000e+04 1.359371691942214966e-01 1.359371691942214966e-01
5.400000000000000000e+04 1.609463330977977801e+33 1.304224859900451226e+20 7.701925000000000000e+04 2.182547450065612793e-01 2.182547450065612793e-01 1.594242703452459140e+33 1.297586800340311736e+20 5.614680078125000000e+04 2.182547450065612793e-01 2.182547450065612793e-01
5.500000000000000000e+04 1.613019158998320146e+33 1.305001027148730860e+20 7.686077343750000000e+04 1.320948749780654907e-01 1.320948749780654907e-01 1.597856405169638076e+33 1.298387508688123331e+20 5.609696093750000000e+04 1.320948749780654907e-01 1.320948749780654907e-01
5.600000000000000000e+04 1.613019158998320146e+33 1.305001027148730860e+20 7.686077343750000000e+04 1.279646009206771851e-01 1.279646009206771851e-01 1.597856405169638076e+33 1.298387508688123331e+20 5.609696093750000000e+04 1.279646009206771851e-01 1.279646009206771851e-01
5.700000000000000000e+04 1.613019158998320146e+33 1.305001027148730860e+20 7.686077343750000000e+04 1.367740035057067871e-01 1.367740035057067871e-01 1.597856405169638076e+33 1.298387508688123331e+20 5.609696093750000000e+04 1.367740035057067871e-01 1.367740035057067871e-01
5.800000000000000000e+04 1.613019158998320146e+33 1.305001027148730860e+20 7.686077343750000000e+04 1.233042031526565552e-01 1.233042031526565552e-01 1.597856405169638076e+33 1.298387508688123331e+20 5.609696093750000000e+04 1.233042031526565552e-01 1.233042031526565552e-01
5.900000000000000000e+04 1.613019158998320146e+33 1.305001027148730860e+20 7.686077343750000000e+04 2.279122322797775269e-01 2.279122322797775269e-01 1.597856405169638076e+33 1.298387508688123331e+20 5.609696093750000000e+04 2.279122322797775269e-01 2.279122322797775269e-01
6.000000000000000000e+04 1.613019158998320146e+33 1.305001027148730860e+20 7.686077343750000000e+04 1.190668642520904541e-01 1.190668642520904541e-01 1.597856405169638076e+33 1.298387508688123331e+20 5.609696093750000000e+04 1.190668642520904541e-01 1.190668642520904541e-01
6.100000000000000000e+04 1.591568133997583076e+33 1.295037340738754970e+20 7.589185937500000000e+04 1.161731854081153870e-01 1.161731854081153870e-01 1.597856405169638076e+33 1.298387508688123331e+20 5.871482421875000000e+04 1.161731854081153870e-01 1.161731854081153870e-01
6.200000000000000000e+04 1.591568133997583076e+33 1.295037340738754970e+20 7.595164062500000000e+04 1.143159344792366028e-01 1.143159344792366028e-01 1.597856405169638076e+33 1.298387508688123331e+20 5.871482421875000000e+04 1.143159344792366028e-01 1.143159344792366028e-01
